id,artist,title,total,releasedate,unique_listener,year,recency,log_total,log_total_norm,unique_norm,recency_norm,songscore,genre,track_id,danceability,energy,valence,tempo,acousticness,loudness,speechiness,mode,duration_ms,unnamed: 24,explicit
3048,Lizzo,Juice,47254137,12/10/2018,627749,2018,0.9125,17.67105078,0.547914328,0.164014423,0.9125,50.56614912,"contemporary r&b, pop rap, pop soul, r&b, rap",0k664IuFwVP557Gnx7RhIl,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3049,Mc Anjim,Bala Love,47248326,6/18/2021,138504,2021,0.95,17.6709278,0.547902393,0.036187072,0.95,47.48073182,"funk de bh, brazilian funk",48Ll1C6qAnP2UjnopQDh4a,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3050,Lizzo,2 Be Loved (Am I Ready),47239264,7/15/2022,308357,2022,0.9625,17.67073599,0.547883778,0.080565367,0.9625,49.06114993,"contemporary r&b, pop rap, pop soul, r&b, rap",2rmwqU7yzTvzkiaRV53DpT,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3051,Felipe Araújo,Atrasadinha - Ao Vivo,47230623,9/19/2018,35393,2018,0.9125,17.67055305,0.547866025,0.009246774,0.9125,45.92070445,"sertanejo, sertanejo universitário, pagode, arrocha",4bC3uORoV3FkWVcfaa1fwq,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3052,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,47222860,12/5/2019,42155,2019,0.925,17.67038868,0.547850072,0.011013513,0.925,46.22290902,"sertanejo, sertanejo universitário, arrocha, agronejo, piseiro, forró",3tv697PZNnaQN0Mn2zGhS5,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3053,Sleepy Hallow,Die Young,47177916,6/13/2025,392,2025,1,17.66943648,0.547757664,0.000101897,1,47.39094012,"brooklyn drill, new york drill",4wBzWNjUMwQg541J8cAciN,0.8485,0.4955,0.707,119.947,0.5975,-5.487,0.316,1,204280,,0
3054,Ed Sheeran,Eraser,47160198,3/3/2017,173905,2017,0.9,17.66906085,0.54772121,0.045436458,0.9,46.74915426,soft pop,7oolFzHipTMg2nL7shhdz2,0.586545455,0.574295455,0.424477273,119.947,0.361732205,-5.487,0.053540909,1,204280,,0
3055,Young Thug,Relationship,47127962,6/16/2017,2904,2017,0.9,17.66837708,0.547654852,0.000758219,0.9,45.40548916,"rap, melodic rap, trap",25oOaleife6E2MIKmFkPvg,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3056,YBN Nahmir,Bounce Out With That,47117829,9/7/2018,295223,2018,0.9125,17.66816204,0.547633983,0.077133785,0.9125,47.94571271,"gangsta rap, trap",5gQcxYXqnofyocKgEbGYKt,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3057,Taylor Swift,Bigger Than The Whole Sky,47034413,10/22/2022,543704,2022,0.9625,17.6663901,0.547462021,0.142055589,0.9625,50.88476872,"electropop, country pop, pop rock, contemporary country, country",0BiqmkasE5FdrChwKfVp8X,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3058,Jack Harlow,Dua Lipa,47001594,3/27/2020,263994,2020,0.9375,17.6656921,0.547394281,0.068974437,0.9375,48.18894714,"pop rap, rap",0LnS7aOdOdI1dNKZqdOLz4,0.847,0.6875,0.5535,119.947,0.0991,-5.487,0.09655,1,204280,,0
3059,The Weeknd,Double Fantasy,46985993,4/21/2023,5598,2023,0.975,17.66536012,0.547362063,0.001462093,0.975,46.91196595,"dance-pop, pop, synth-pop, alternative r&b, hypnagogic pop",4VMRsbfZzd3SfQtaJ1Wpwi,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3060,Junior H,PIÉNSALO,46934849,10/5/2023,82731,2023,0.975,17.66427103,0.54725637,0.021614997,0.975,47.51126838,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda",4ZOkfHC38nxSeSqzGE5HFr,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3061,Kendrick Lamar,PRIDE.,46825960,4/14/2017,1686940,2017,0.9,17.66194833,0.547030958,0.440754258,0.9,58.57417563,"hip hop, west coast hip hop",6IZvVAP7VPPnsGX6bvgkqg,0.79275,0.665,0.43575,119.947,0.1891955,-5.487,0.128425,1,204280,,0
3062,Bausa,Was du Liebe nennst,46787750,2/9/2018,61165,2018,0.9125,17.661132,0.546951734,0.015980346,0.9125,46.0769971,german hip hop,4hKWUzhQWsOkgT6LnDEASe,0.797,0.791,0.828,119.947,0.119,-5.487,0.33,1,204280,,0
3063,Bad Bunny,LO QUE LE PASÓ A HAWAii,46762920,1/5/2025,222917,2025,1,17.66060116,0.546900218,0.058242055,1,49.09227255,"reggaeton, trap latino, urbano latino, latin",1Hg0e997pObvZ91w1FCPFk,0.772097561,0.677731707,0.515146341,119.947,0.216034146,-5.487,0.113143902,1,204280,,0
3064,Drake,Gently,46760423,10/6/2023,1927,2023,0.975,17.66054776,0.546895036,0.000502954,0.975,46.85984041,rap,6ZprqcYFC6D9eIZaCoqrSn,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
3065,Labrinth,All For Us,46695755,8/4/2019,520677,2019,0.925,17.65916384,0.54676073,0.136039216,0.925,49.91921298,hip-hop,76YSWx6L6FNsuaP6GWBb8P,0.46,0.66,0.18,141.722,0.0108,-6.642,0.0652,1,191710,,FALSE
3066,Miley Cyrus,We Can't Stop,46671420,10/4/2013,1201323,2013,0.85,17.65864257,0.546710141,0.313874811,0.85,53.7517514,"electropop, power pop, dance-pop, teen pop, pop rock",2y4lAQpi5VTNLu2ldeTdUH,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3067,Travis Scott,THANK GOD,46668646,8/11/2023,617202,2023,0.975,17.65858313,0.546704373,0.161258759,0.975,51.67298141,rap,1PH2MDbcBAU094DlgTIND1,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
3068,Drake,No Friends In The Industry,46587392,9/3/2021,395614,2021,0.95,17.65684053,0.546535258,0.103363416,0.95,49.42766536,rap,2tUL6dZf1mywCj5WvCPZw6,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
3069,SAIKO,POLARIS - Remix,46584326,6/8/2023,64652,2023,0.975,17.65677471,0.546528871,0.016891411,0.975,47.33318586,trap latino,0EhuGnOS6fTc5l5UNtDEH2,0.707,0.806,0.442,119.947,0.10355,-5.487,0.0706,1,204280,,0
3070,Sebastian Yatra,Dos Oruguitas,46538586,11/19/2021,174388,2021,0.95,17.65579235,0.546433535,0.045562654,0.95,47.68855638,"colombian pop, reggaeton",5rohUzwEoRsUvAA1Bf3DLo,0.751,0.8475,0.934,119.947,0.0478,-5.487,0.05165,1,204280,,0
3071,Ice Spice,Princess Diana,46524036,4/14/2023,230630,2023,0.975,17.65547966,0.546403189,0.060257267,0.975,48.62787747,"pop rap, trap",0ZxhtATQ0a6EvQNZ0z6NKV,0.726714286,0.691571429,0.592428571,119.947,0.100397143,-5.487,0.117885714,1,204280,,0
3072,Britney Spears,Make Me...,46521577,11/2/2023,28734,2023,0.975,17.65542681,0.54639806,0.007506945,0.975,47.04511135,pop,7JGoiIouGqreRXOrHFAIyr,0.661145833,0.641541667,0.483291667,119.947,0.196785937,-5.487,0.09895625,1,204280,,0
3073,Saweetie,Tap In,5117128,6/17/2020,274247,2020,0.9375,15.4481041,0.332182839,0.071653286,0.9375,37.50874056,"pop rap, trap",4Hpib09wXgD84w4uwTPnYD,0.726714286,0.691571429,0.592428571,119.947,0.100397143,-5.487,0.117885714,1,204280,,0
3074,Lady Gaga,Perfect Illusion,46441323,10/21/2016,421763,2016,0.8875,17.65370022,0.546230499,0.110195488,0.8875,48.36738962,"art pop, pop",56ZrTFkANjeAMiS14njg4E,0.572,0.385,0.323,119.947,0.371,-5.487,0.0308,1,204280,,0
3075,Ashley O,On A Roll,46406241,2/23/2025,198056,2025,1,17.65294453,0.546157161,0.051746504,1,48.86025319,pop,56JyMaElW79S7TDWh1Zw1m,0.661145833,0.641541667,0.483291667,119.947,0.196785937,-5.487,0.09895625,1,204280,,0
3076,Ariana Grande,MONOPOLY,46405357,6/1/2024,8385,2024,0.9875,17.65292548,0.546155313,0.002190266,0.9875,47.12347362,pop,6tsOcBnaKgzK22yEiqRh8P,0.661145833,0.641541667,0.483291667,119.947,0.196785937,-5.487,0.09895625,1,204280,,0
3077,Ed Sheeran,Remember The Name,46389797,11/21/2005,3120,2005,0.75,17.65259012,0.546122767,0.000814655,0.75,42.33057797,soft pop,0AtP8EkGPn6SwxKDaUuXec,0.586545455,0.574295455,0.424477273,119.947,0.361732205,-5.487,0.053540909,1,204280,,0
3078,Vigiland,Shots & Squats,46381406,6/5/2015,97727,2015,0.875,17.65240923,0.546105211,0.025533072,0.875,45.57125272,melbourne bounce,5nIrdpo8eXQU3YgZelEXkd,0.807,0.812,0.242,128.012,0.00773,-5.009,0.106,0,171799,,TRUE
3080,Bakar,Hell N Back,46338713,9/21/2023,878052,2023,0.975,17.65148833,0.54601584,0.22941227,0.975,53.68316011,rap,0jcw8cJf3TNMZN0BXlueML,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
3081,MØ,Nights With You,46302117,2/9/2022,150690,2022,0.9625,17.65069826,0.545939166,0.039370965,0.9625,47.72808728,"dance-pop, electropop, indie pop, synth-pop",5q5gzmbBS5yQzos2BvVr1t,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3082,Drake,With You,46233301,1/9/2025,245769,2025,1,17.64921092,0.545794823,0.064212705,1,49.21612231,"pop, trap, trap rap, r&b, pop rap",1oFAF1hdPOickyHgbuRjyX,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3083,Tropkillaz,Bola Rebola,46174772,2/22/2019,176775,2019,0.925,17.64794417,0.545671888,0.046186317,0.925,47.16918391,"brazilian funk, brazilian pop",1OUPXna2MCgAt3VNmXJBtg,0.834,0.777,0.865,129.984,0.22,-4.538,0.0593,0,193440,,FALSE
3084,Olivia Dean,Nice To Each Other,58817893,5/30/2025,331237,2025,1,17.88995669,0.569158606,0.086543333,1,51.05423027,pop soul,7gKxCvTDWwV9wBhdeBbr3l,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3085,Cashmere Cat,Quit,46140122,4/28/2017,7711,2017,0.9,17.64719348,0.545599035,0.002014167,0.9,45.34037678,"alternative r&b, electronic",4rwqrKdwlFWJ6LvPYaOtgn,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3086,21 Savage,Mr. Right Now,46075919,10/2/2020,1148,2020,0.9375,17.64580103,0.545463902,0.000299421,0.9375,46.03217772,"gangsta rap, mumble rap, pop rap, trap",4Q34FP1AT7GEl9oLgNtiWj,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3087,Lady Gaga,The Dead Dance,56670774,9/3/2025,258799,2025,1,17.8527692,0.565549652,0.067617114,1,50.30599605,"art pop, pop",3NFs3XUduzBfvc5Bx1gmzh,0.572,0.385,0.323,119.947,0.371,-5.487,0.0308,1,204280,,0
3088,Justin Quiles,No Quiero Amarte,46023895,5/31/2019,176,2019,0.925,17.6446713,0.545354264,4.55E-05,0.925,45.76907707,reggaeton,2p9iGnFlpJ3HoO7croTATl,0.801153846,0.723769231,0.675461538,119.947,0.253595385,-5.487,0.1101,1,204280,,0
3089,Sofía Reyes,R.I.P.,45951558,5/11/2018,339,2018,0.9125,17.64309833,0.545201612,8.80E-05,0.9125,45.51272209,latin pop,6JqpFboOH2bq9pzaYbkKBn,0.803,0.74975,0.77475,119.947,0.25125,-5.487,0.12485,1,204280,,0
3090,Harry Styles,Boyfriends,45915353,8/2/2019,438519,2019,0.925,17.64231013,0.545125119,0.114573408,0.925,49.19345816,"pop, rock, soft rock, soul, synth-pop",6qj02zSeEJGWZ4c0dn5QzJ,0.534,0.7735,0.6095,119.947,0.232,-5.487,0.0511,1,204280,,0
3091,Sachin-Jigar,Apna Bana Le,45845619,12/6/2022,46158,2022,0.9625,17.64079022,0.544977616,0.012059396,0.9625,46.86066266,"gujarati pop, bollywood, hindi pop, desi, gujarati garba",1hA697u7e1jX2XM8sWA6Uy,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3092,Naughty Boy,Runnin' (Lose It All),45800393,9/17/2015,206353,2015,0.875,17.63980325,0.544881832,0.0539143,0.875,46.36152063,"pop, r&b",5yZvaUVyuXfSVUaMumFi6l,0.5085,0.537,0.207025,119.947,0.12915,-5.487,0.046925,1,204280,,0
3093,Tay-K,The Race,45761762,12/14/2017,511798,2017,0.9,17.63895943,0.544799942,0.133719358,0.9,49.25157783,rap,3wGXyJGsCf1myH5MooQIqE,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
3094,Drake,Teenage Fever,45741573,3/18/2017,799236,2017,0.9,17.63851816,0.544757117,0.208819642,0.9,51.50244512,rap,6n3HGiq4v35D6eFOSwqYuo,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
3095,Ariana Grande,Everyday,45664136,4/1/2016,671955,2016,0.8875,17.6368238,0.544592684,0.175564334,0.8875,50.24656421,pop,30TmLgK0ja5O8q9l4BShIX,0.661145833,0.641541667,0.483291667,119.947,0.196785937,-5.487,0.09895625,1,204280,,0
3096,G Herbo,PTSD,45657385,2/22/2024,295015,2024,0.9875,17.63667595,0.544578335,0.07707944,0.9875,49.29129996,"chicago drill, drill",1C8ux1YWLMHCenYJFiIV4Z,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3097,Billie Eilish,come out and play,45653254,11/20/2018,455620,2018,0.9125,17.63658547,0.544569554,0.119041467,0.9125,49.04972171,"alt-pop, pop rock, dark pop, indie pop, contemporary r&b",7wC5eZcFS1Q1BsQ35DU6H4,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3098,Juice WRLD,Wandered To LA,45629297,3/18/2022,5163,2022,0.9625,17.63606057,0.544518614,0.001348439,0.9625,46.51638388,"melodic rap, emo rap",2DQayQSTaomynGyTLXzGs0,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3099,Chlöe,Have Mercy,45572324,9/10/2021,360052,2021,0.95,17.63481118,0.544397364,0.094071964,0.95,49.04202714,"contemporary r&b, pop, pop soul",5SixeLvPsYpk7qq9lo5xYg,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3100,Kendrick Lamar,XXX. FEAT. U2.,45510619,4/14/2017,752221,2017,0.9,17.63345626,0.544265873,0.196535811,0.9,51.10936796,"hip hop, west coast hip hop",4iYRa2btalAzPZoSYfROqF,0.79275,0.665,0.43575,119.947,0.1891955,-5.487,0.128425,1,204280,,0
3101,Juice WRLD,Reminds Me Of You,45483147,12/8/2020,187258,2020,0.9375,17.63285244,0.544207273,0.048925259,0.9375,47.42812146,"melodic rap, emo rap",5YSHygGN9D0mID1NsVd5my,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3102,Kanye West,Jail,45457558,3/21/1958,648700,1958,0.1625,17.63228968,0.544152659,0.16948839,0.1625,35.54228464,rap,6d8HN8MqqbqrEUI2bvx0aG,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
3103,Neton Vega,Mi Vida Mi Muerte,45437569,2/14/2025,28872,2025,1,17.63184985,0.544109975,0.007543001,1,47.43178878,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico",2Vw8vOliCmBOAys8Q2xzJZ,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3104,ChocQuibTown,Pa Olvidarte,45412178,10/18/2019,7293,2019,0.925,17.63129089,0.544055728,0.001904954,0.925,45.75993504,"salsa choke, colombian pop, latin alternative",2ktoFujjJtantyMoVdBJlX,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3105,Calibre 50,A La Antigüita,45357858,2/5/2021,48274,2021,0.95,17.63009402,0.543939575,0.012612253,0.95,46.57534636,"banda, corrido, norteño, música mexicana, ranchera, grupera, sierreño",798ahLNEcoFER7Vywg1FMT,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3106,Taylor Swift,my tears ricochet,45272459,7/24/2020,979083,2020,0.9375,17.62820946,0.543756683,0.255809117,0.9375,53.61210768,"synth-pop, pop, country, alternative pop, contemporary country",1MgV7FIyNxIG7WzMRJV5HC,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3107,Nico & Vinz,That's How You Know,45265274,1/1/2007,679,2007,0.775,17.62805074,0.54374128,0.000176883,0.775,42.6923705,"pop, rhythm and blues",3icbmPGKTsKAa0IinkizCM,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3108,Nicki Minaj,Bed Of Lies,45259896,12/12/2014,35563,2014,0.8625,17.62793192,0.543729749,0.00929119,0.8625,44.71522317,"electronic, pop, pop rap, queen of rap, r&b",1yQunV0upd4Eyu3rcOerD9,0.95,0.891,0.912,119.947,0.0645,-5.487,0.241,1,204280,,0
3109,Mau y Ricky,La Boca - Remix,45255270,7/17/2019,24950,2019,0.925,17.62782971,0.543719829,0.006518282,0.925,45.88153993,"latin pop, reggaeton, pop urbano",2EEmzqzM70CybVspgM7YRT,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3110,Myke Towers,SOLEAO,45249070,7/17/2025,51977,2025,1,17.6276927,0.543706533,0.013579754,1,47.59271926,"reggaeton, trap latino, urbano latino",4OsBqqMwFabHATATT527tH,0.783,0.724,0.444,119.947,0.0978,-5.487,0.092,1,204280,,0
3111,Justin Timberlake,Filthy,45238140,10/3/2024,121559,2024,0.9875,17.62745112,0.543683088,0.031759771,0.9875,47.88694755,"pop, r&b, contemporary r&b, neo soul, electropop",5ZpjODX6OH1xZs3AOewTO6,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3112,ROSALÍA,LLYLM,45230874,1/27/2023,233326,2023,0.975,17.62729049,0.543667499,0.060961663,0.975,48.51222488,latin,2SiAcexM2p1yX6joESbehd,0.681666667,0.838333333,0.776,119.947,0.158366667,-5.487,0.117966667,1,204280,,0
3113,Juice WRLD,Empty Out Your Pockets,45203706,11/30/2024,173429,2024,0.9875,17.62668965,0.54360919,0.045312091,0.9875,48.28982225,"melodic rap, emo rap",2QxekHjOYDnzNO5w8hu2D9,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3114,BTS,Make It Right,18462064,10/18/2019,413389,2019,0.925,16.73122864,0.456706909,0.108007574,0.925,44.57557269,k-pop,3LSjYk6sFQaLi0MjtWcm8P,0.639,0.706,0.259,105.782,0.0104,-7.874,0.448,1,226321,,FALSE
3115,Major Lazer,Sua cara,45174772,10/19/2018,28691,2018,0.9125,17.62604937,0.543547052,0.007495711,0.9125,45.65222392,moombahton,5D2m0GT5EDngcqD7YdkF7w,0.6785,0.781,0.5075,119.947,0.08755,-5.487,0.09425,1,204280,,0
3116,Metro Boomin,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),45171622,6/2/2023,379572,2023,0.975,17.62597964,0.543540285,0.099172047,0.975,49.65217564,trap,0AAMnNeIc6CdnfNU85GwCH,0.7479,0.6916,0.4296,119.947,0.092467,-5.487,0.12666,1,204280,,0
3117,Diplo,Lonely,45140347,1/1/2005,6033,2005,0.75,17.62528704,0.54347307,0.001575748,0.75,42.22092592,moombahton,6eXFl418w8hsxKcLgv1jwJ,0.739,0.717,0.529,98.047,0.0611,-5.123,0.0565,1,139809,,FALSE
3118,Drake,Get It Together,45076642,1/1/1996,406906,1996,0.6375,17.62387478,0.543336013,0.10631373,0.6375,43.10621256,rap,7y6c07pgjZvtHI9kuMVqk1,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
3119,Drake,Spin Bout U,45071942,11/4/2022,595555,2022,0.9625,17.6237705,0.543325894,0.155602945,0.9625,51.08438304,rap,2ZL7WZcjuYKi1KUDtp4kCC,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
3120,Benson Boone,GHOST TOWN,45027440,6/1/2018,300129,2018,0.9125,17.62278266,0.543230026,0.078415599,0.9125,47.76396927,"pop, pop rock",6HuHyXviAdpmnQu73JHfBz,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3121,LunchMoney Lewis,Bills,45021414,5/22/2023,203766,2023,0.975,17.62264882,0.543217037,0.053238383,0.975,48.25800335,"dance-pop, pop rap",7rlCeTnjn0plPZkVAcctPZ,0.646,0.795,0.796,119.947,0.0319,-5.487,0.0976,1,204280,,0
3122,Tito Double P,7-May,45020694,8/22/2024,45227,2024,0.9875,17.62263283,0.543215485,0.011816149,0.9875,47.26525875,rap,1SV1fxF65n9NhRHp3KlBuu,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3123,Queen,Killer Queen - Remastered 2011,44997673,11/8/1974,1146169,1974,0.3625,17.62212136,0.543165848,0.299464465,0.3625,43.39222637,"classic rock, rock, glam rock",4cIPLtg1avt2Jm3ne9S1zy,0.584,0.62025,0.4425,119.947,0.355875,-5.487,0.096625,1,204280,,0
3124,The Chainsmokers,Side Effects,44994162,9/15/2022,102977,2022,0.9625,17.62204333,0.543158276,0.026904765,0.9625,47.21505672,"dance-pop, electronic, electropop",0bGLvHd0ApdT4t0shCfpzG,0.604222222,0.6375,0.416111111,119.947,0.163457222,-5.487,0.049366667,1,204280,,0
3125,Marília Mendonça,Todo Mundo Menos Você,44855983,10/14/2021,114567,2021,0.95,17.61896756,0.54285978,0.029932939,0.95,47.04097716,"sertanejo, sertanejo universitário, arrocha, forró",6H1OZfzhdwK4lmaPnOLJ0b,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3126,J. Cole,i n t e r l u d e,44854533,10/21/2023,338113,2023,0.975,17.61893523,0.542856643,0.088339858,0.975,49.29302787,"yacht rock, soft rock",08LwMWf5Tcfsd752EPzFV0,0.671,0.373,0.732,119.947,0.257,-5.487,0.0323,1,204280,,0
3127,Sabrina Carpenter,Sharpest Tool,44820053,8/23/2024,662415,2024,0.9875,17.61816623,0.542782013,0.173071773,0.9875,52.08125384,pop,3iPIDAFybaoyqX7hvAfWkl,0.661145833,0.641541667,0.483291667,119.947,0.196785937,-5.487,0.09895625,1,204280,,0
3128,Doja Cat,Jealous Type,53924237,8/21/2025,404948,2025,1,17.80309062,0.560728468,0.105802154,1,51.21048804,"trap, pop, pop rap, alternative rock, rock",1IfGOnXoMBkiKC9xljlSfa,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3129,Cashmere Cat,Miss You,44812261,2/1/2023,6114,2023,0.975,17.61799237,0.54276514,0.001596911,0.975,46.68616432,"alternative pop, alternative rock",7HdZY9UJTylIiNcSDFyUDc,0.7,0.49,0.569,119.947,0.186,-5.487,0.076,1,204280,,0
3130,Henrique & Juliano,Liberdade Provisória,44793637,5/15/2020,27945,2020,0.9375,17.61757668,0.542724798,0.0073008,0.9375,46.1052639,"sertanejo, sertanejo universitário, arrocha, agronejo",1NX2Tb6hXUhHXA8d49FnG3,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3131,Vegedream,Ramenez la coupe à la maison,44744021,7/19/2018,187508,2018,0.9125,17.61646841,0.542617243,0.048990578,0.9125,46.85057951,"pop urbaine, french r&b, shatta, french rap",45eY7Qi2PDUs8WJEhjGWdN,0.808,0.661,0.804,107.992,0.0358,-6.237,0.0395,0,235555,,FALSE
3132,Future,Used to This,44687241,6/30/2017,47871,2017,0.9,17.6151986,0.542494012,0.01250696,0.9,45.4999094,rap,78sr3ogs4UzITcCNbXM9cM,0.689243243,0.604918919,0.395375676,119.947,0.194779649,-5.487,0.103137838,1,204280,,0
3133,Jeremih,Planes,44682453,1/1/2013,45878,2013,0.85,17.61509145,0.542483613,0.011986239,0.85,44.48376785,"alternative r&b, contemporary r&b, pop rap, soul",1PqXekQXU8a7s5QfI6QHCl,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3134,Ariana Grande,ghostin,44681261,5/9/2023,598400,2023,0.975,17.61506478,0.542481025,0.156346272,0.975,51.31443937,pop,2vdBo4ALPYbHRUPKgtE5iC,0.661145833,0.641541667,0.483291667,119.947,0.196785937,-5.487,0.09895625,1,204280,,0
3135,Dionela,Marilag,44648943,11/8/2024,44782,2024,0.9875,17.61434121,0.542410805,0.011699882,0.9875,47.22153669,"opm, pinoy r&b, p-pop, harana, pinoy hip hop",2zbq6eS68i4NIJWekIuW1s,0.689243243,0.68183871,0.483291667,119.947,0.1891955,-5.487,0.09895625,1,204280,,0
3136,Kelly Clarkson,Heartbeat Song,44626858,2/27/2015,250307,2015,0.875,17.61384646,0.542362789,0.065398369,0.875,46.58009055,christmas,7FC9Lng8iXU081lbigu8m8,0.662,0.475,0.9225,119.947,0.4015,-5.487,0.03975,1,204280,,0
3137,Katy Perry,Daisies,44613974,7/11/2025,252693,2025,1,17.61355771,0.542334767,0.066021771,1,49.09739149,pop,4uqh9bualXNHXXwO2wPorc,0.661145833,0.641541667,0.483291667,119.947,0.196785937,-5.487,0.09895625,1,204280,,0
